id,key,value,type 
2703141011,name,Dunkin' Donuts,regular
2703141011,amenity,cafe,regular
2703141011,cuisine,coffee_shop,regular
2703141011,internet_access,wlan,regular
2703141012,name,Subway,regular
2703141012,amenity,fast_food,regular
2703141012,cuisine,sandwich,regular
2703141013,name,Riverside Pizza,regular
2703141013,amenity,fast_food,regular
2703141013,cuisine,pizza,regular
2703141029,name,Johnny's New York PIzza,regular
2703141029,amenity,restaurant,regular
2703141029,cuisine,pizza,regular
2704470907,name,Goodwill,regular
2704470907,shop,variety_store,regular
2705152981,name,Gwinnett County Public Schools,regular
2705152983,highway,traffic_signals,regular
2705152983,crossing,traffic_signals,regular
2705152984,highway,traffic_signals,regular
2705152984,crossing,traffic_signals,regular
2715690625,highway,traffic_signals,regular
2715690627,highway,traffic_signals,regular
2730252098,highway,turning_circle,regular
2730252102,highway,turning_circle,regular
2730380862,entrance,yes,regular
2730380864,entrance,yes,regular
2730380865,entrance,yes,regular
2752192666,highway,traffic_signals,regular
2752192692,highway,turning_circle,regular
2752192718,highway,traffic_signals,regular
2752525635,highway,traffic_signals,regular
2752525706,highway,traffic_signals,regular
2752525732,highway,traffic_signals,regular
2752525747,highway,traffic_signals,regular
2752525863,highway,traffic_signals,regular
2752525914,highway,traffic_signals,regular
2752525918,highway,traffic_signals,regular
2752525980,highway,traffic_signals,regular
2752526007,highway,traffic_signals,regular
2752526069,highway,traffic_signals,regular
2752526071,highway,traffic_signals,regular
2752526105,highway,traffic_signals,regular
2765560706,highway,turning_circle,regular
2765560719,highway,turning_circle,regular
2765560746,highway,turning_circle,regular
2765560749,highway,turning_circle,regular
2765560764,highway,turning_circle,regular
2765560774,highway,turning_circle,regular
2765560781,highway,turning_circle,regular
2765652767,highway,turning_circle,regular
2765652783,highway,turning_circle,regular
2765652851,highway,turning_circle,regular
2765652859,highway,turning_circle,regular
2765652869,highway,turning_circle,regular
2765652877,highway,turning_circle,regular
2765652900,highway,turning_circle,regular
2765652945,highway,turning_circle,regular
2765652971,highway,turning_circle,regular
2765684423,highway,turning_circle,regular
2765684427,highway,turning_circle,regular
2765687145,highway,turning_circle,regular
2765687151,highway,turning_circle,regular
2771531523,highway,crossing,regular
2771531523,crossing_ref,tiger,regular
2771531532,highway,crossing,regular
2771531532,crossing_ref,tiger,regular
2771531551,highway,crossing,regular
2771531551,crossing_ref,tiger,regular
2773021948,name,Super H Mart,regular
2773021948,shop,supermarket,regular
2773021948,phone,(678)317-0240,regular
2773021948,website,https://www.hmart.com/,regular
2773021948,city,Johns Creek,addr
2773021948,street,Abbotts Bridge Road,addr
2773021948,postcode,30097,addr
2773021948,opening_hours,8:00-22:30,regular
2773021948,housenumber,10820,addr
2773050273,name,Johns Creek Presbyterian Church,regular
2773050273,phone,(770)813-9009,regular
2773050273,amenity,place_of_worship,regular
2773050273,website,http://www.jcpcusa.org/,regular
2773050273,religion,christian,regular
2773050273,city,Johns Creek,addr
2773050273,street,Bell Road,addr
2773050273,denomination,presbyterian,regular
2773050273,postcode,30097,addr
2773050273,housenumber,10950,addr
2773086158,name,Alcon,regular
2773086158,office,yes,regular
2773086158,website,http://www.alcon.com/,regular
2773098264,name,Walgreens,regular
2773098264,amenity,pharmacy,regular
2773098264,drive_through,yes,regular
2773100108,name,Chase,regular
2773100108,amenity,bank,regular
2773101751,name,Shell,regular
2773101751,amenity,fuel,regular
2773105987,name,McDonald's,regular
2773105987,amenity,fast_food,regular
2773105987,cuisine,burger,regular
2773106942,name,Wendy's,regular
2773106942,amenity,fast_food,regular
2773106942,cuisine,burger,regular
2773109163,name,Kroger,regular
2773109163,shop,supermarket,regular
2773110565,name,Chick-fil-A,regular
2773110565,amenity,fast_food,regular
2773111404,name,Chipotle,regular
2773111404,amenity,fast_food,regular
2773111499,atm,yes,regular
2773111499,name,Bank of North Georgia,regular
2773111499,amenity,bank,regular
2773111700,amenity,fuel,regular
2773114397,name,Johns Creek Baptist Church,regular
2773114397,amenity,place_of_worship,regular
2773114397,religion,christian,regular
2773114397,denomination,baptist,regular
2773118297,atm,yes,regular
2773118297,name,Regions Bank,regular
2773118297,amenity,bank,regular
2773119726,atm,yes,regular
2773119726,name,Wells Fargo,regular
2773119726,amenity,bank,regular
2773120827,name,QuikTrip,regular
2773120827,amenity,fuel,regular
2773122464,name,Lowe's,regular
2773122464,shop,doityourself,regular
2773124059,shop,tyres,regular
2773130594,name,Longhorn Steakhouse,regular
2773130594,amenity,restaurant,regular
2773130594,cuisine,american,regular
2773131673,name,Kani House,regular
2773131673,phone,(770) 495-7989,regular
2773131673,amenity,restaurant,regular
2773131673,cuisine,japanese,regular
2773131673,smoking,no,regular
2773131673,takeaway,yes,regular
2773131673,city,Johns Creek,addr
2773131673,state,GA,addr
2773131673,street,Abbotts Bridge Road,addr
2773131673,postcode,30097,addr
2773131673,housenumber,​10820,addr
2773132665,name,Rite Aid,regular
2773132665,amenity,pharmacy,regular
2773642422,name,Concentra,regular
2773642422,amenity,clinic,regular
2773642422,city,Johns Creek,addr
2773642422,state,GA,addr
2773642422,street,Abbotts Bridge Road,addr
2773642422,postcode,30097,addr
2773642422,housenumber,10820,addr
2774016191,name,Residence Inn AtlantaNE/Duluth,regular
2774016191,tourism,hotel,regular
2774016191,operator,Marriot,regular
2774016191,city,Duluth,addr
2774016191,street,Satellite Boulevard,addr
2774016191,postcode,30097,addr
2774016191,housenumber,1940,addr
2774016323,name,Residence Inn Marriot,regular
2774016323,tourism,hotel,regular
2774016323,created_by,iLOE 1.9,regular
2774790523,name,Holiday Inn Gwinnett Center,regular
2774790523,tourism,hotel,regular
2774790523,operator,Holiday Inn,regular
2774790523,city,Duluth,addr
2774790523,street,Sugarloaf Parkway,addr
2774790523,postcode,3097,addr
2774790523,housenumber,6310,addr
2780813161,highway,turning_circle,regular
2793448254,name,TGI Friday's,regular
2793448254,amenity,restaurant,regular
2793448926,name,Popeye's,regular
2793448926,amenity,fast_food,regular
2793448926,cuisine,chicken,regular
2795666769,name,Gwinnett County Comprehensive Correctional Complex,regular
2795666769,note,This is the county's prison facility for convicted criminals,regular
2795666769,amenity,prison,regular
2795666769,website,http://www.gwinnettcounty.com/portal/gwinnett/Departments/Corrections/ComprehensiveCorrectionalComplex,regular
2795666769,city,Lawrenceville,addr
2795666769,street,Hi Hope Road,addr
2795666769,country,US,addr
2795666769,postcode,30043,addr
2795666769,housenumber,750,addr
2795666770,name,Gwinnett County Sheriff's Department,regular
2795666770,phone,(770) 619-6500,regular
2795666770,office,government,regular
2795666770,amenity,police,regular
2795666770,city,Lawrenceville,addr
2795666770,state,GA,addr
2795666770,street,University Parkway,addr
2795666770,country,US,addr
2795666770,postcode,30043,addr
2795666770,housenumber,2900,addr
2805194162,name,Madras Chetinad,regular
2805194162,amenity,restaurant,regular
2805194162,cuisine,indian,regular
2805226857,highway,stop,regular
2805226864,highway,stop,regular
2805226867,highway,stop,regular
2805226872,highway,stop,regular
2821141772,highway,traffic_signals,regular
2821141772,crossing,traffic_signals,regular
2821141780,highway,traffic_signals,regular
2821141780,crossing,traffic_signals,regular
2821141782,highway,traffic_signals,regular
2821141782,crossing,traffic_signals,regular
2821141785,highway,traffic_signals,regular
2821141785,crossing,traffic_signals,regular
2821141789,highway,traffic_signals,regular
2821141789,crossing,traffic_signals,regular
2821141791,highway,traffic_signals,regular
2821141791,crossing,traffic_signals,regular
2821271698,highway,traffic_signals,regular
2821271698,crossing,traffic_signals,regular
2821358227,highway,traffic_signals,regular
2821358227,crossing,traffic_signals,regular
2821358232,highway,traffic_signals,regular
2821358239,highway,traffic_signals,regular
2821358239,crossing,traffic_signals,regular
2821358250,highway,traffic_signals,regular
2821358257,highway,traffic_signals,regular
2821358263,highway,traffic_signals,regular
2821358263,crossing,traffic_signals,regular
2821358268,highway,traffic_signals,regular
2821358274,highway,traffic_signals,regular
2821358274,crossing,traffic_signals,regular
2821358303,highway,traffic_signals,regular
2821358303,crossing,traffic_signals,regular
2821358304,highway,traffic_signals,regular
2821358305,highway,traffic_signals,regular
2821397290,highway,traffic_signals,regular
2821397291,highway,traffic_signals,regular
2821449945,highway,traffic_signals,regular
2821449945,crossing,traffic_signals,regular
2821449974,highway,traffic_signals,regular
2821449974,crossing,traffic_signals,regular
2830369367,name,Schlotzsky's Deli,regular
2830369367,amenity,fast_food,regular
2830369367,cuisine,sandwich,regular
2830369367,city,Duluth,addr
2830369367,street,Pleasant Hill Road,addr
2830369367,housenumber,1625,addr
2830386814,name,Schlotzsky's Deli,regular
2830386814,amenity,restaurant,regular
2830386814,cuisine,sandwich,regular
2830386814,city,Norcross,addr
2830386814,street,Holcomb Bridge Road,addr
2830386814,housenumber,3375-A,addr
2848769801,highway,turning_circle,regular
2848769815,highway,turning_circle,regular
2848769816,barrier,gate,regular
2848769817,barrier,gate,regular
2856152518,amenity,bar,regular
2856152519,name,Jersey Mike's Subs,regular
2856152519,amenity,fast_food,regular
2856152520,name,Cheeseburger Bobby's,regular
2856152520,amenity,fast_food,regular
2856152521,name,Cici's Pizza,regular
2856152521,amenity,fast_food,regular
2856152522,name,Famous Footwear,regular
2856152522,shop,shoes,regular
2875412249,name,Starbucks,regular
2875412249,amenity,cafe,regular
2875412250,name,Zaxbys,regular
2875412250,amenity,fast_food,regular
2875412251,name,Five Guys,regular
2875412251,amenity,fast_food,regular
2875412252,name,Taco Bell,regular
2875412252,amenity,fast_food,regular
2875412253,name,Aldis,regular
2875412253,shop,supermarket,regular
2875412254,name,Subway,regular
2875412254,amenity,fast_food,regular
2875412255,name,Chilis,regular
2875412255,amenity,restaurant,regular
2875412256,name,Burger King,regular
2875412256,amenity,fast_food,regular
2875412257,name,Arbys,regular
2875412257,amenity,fast_food,regular
2875412258,name,Publix,regular
2875412258,shop,supermarket,regular
2875412260,amenity,kindergarten,regular
2875412261,name,Walmart,regular
2875412261,shop,supermarket,regular
2875412262,name,Buffalos,regular
2875412262,amenity,restaurant,regular
2889928832,highway,traffic_signals,regular
2889928833,highway,traffic_signals,regular
2889928838,highway,traffic_signals,regular
2906581438,highway,turning_circle,regular
2906581447,highway,turning_circle,regular
2908242432,highway,turning_circle,regular
2908242435,highway,turning_circle,regular
2908242440,highway,turning_circle,regular
2908242458,highway,turning_circle,regular
2908257401,highway,turning_circle,regular
2908257402,highway,turning_circle,regular
2908257404,highway,turning_circle,regular
2908257409,highway,turning_circle,regular
2908257413,highway,turning_circle,regular
2908258410,highway,turning_circle,regular
2908350964,highway,traffic_signals,regular
2908350964,crossing,traffic_signals,regular
2908350965,highway,traffic_signals,regular
2908350965,crossing,traffic_signals,regular
2908350978,highway,traffic_signals,regular
2908350979,highway,traffic_signals,regular
2908350980,source,Bing,regular
2908350980,highway,traffic_signals,regular
2908351304,highway,traffic_signals,regular
2909443101,highway,turning_circle,regular
2909443115,highway,turning_circle,regular
2909443117,highway,turning_circle,regular
2909443119,highway,turning_circle,regular
2918973546,highway,turning_circle,regular
2918973547,highway,turning_circle,regular
2918973548,highway,turning_circle,regular
2918982454,highway,turning_circle,regular
2918982456,highway,turning_circle,regular
2918982458,highway,turning_circle,regular
2918982467,highway,turning_circle,regular
2918992571,highway,turning_circle,regular
2918992577,highway,turning_circle,regular
2918992582,highway,turning_circle,regular
2918992584,highway,turning_circle,regular
2918992592,highway,turning_circle,regular
2918992600,highway,turning_circle,regular
2918997069,highway,turning_circle,regular
2918997072,highway,turning_circle,regular
2918999043,highway,turning_circle,regular
2918999049,highway,turning_circle,regular
2918999055,highway,turning_circle,regular
2918999058,highway,turning_circle,regular
2918999166,highway,turning_circle,regular
2918999168,highway,turning_circle,regular
2918999169,highway,turning_circle,regular
2918999172,highway,turning_circle,regular
2918999173,highway,turning_circle,regular
2918999176,highway,turning_circle,regular
2918999180,highway,turning_circle,regular
2918999182,highway,turning_circle,regular
2918999184,highway,turning_circle,regular
2918999186,highway,turning_circle,regular
2918999192,highway,turning_circle,regular
2918999195,highway,turning_circle,regular
2918999197,highway,turning_circle,regular
2918999803,highway,turning_circle,regular
2919005878,highway,turning_circle,regular
2919005883,highway,turning_circle,regular
2919005888,highway,turning_circle,regular
2919005890,highway,turning_circle,regular
2919005891,highway,turning_circle,regular
2919007802,highway,turning_circle,regular
2919007803,highway,turning_circle,regular
2919098345,highway,turning_circle,regular
2919098352,highway,turning_circle,regular
2919098354,highway,turning_circle,regular
2919106147,highway,turning_circle,regular
2919106148,highway,turning_circle,regular
2919109835,highway,turning_circle,regular
2919109850,highway,turning_circle,regular
2919109960,highway,turning_circle,regular
2919109961,highway,turning_circle,regular
2919109971,highway,turning_circle,regular
2919207921,highway,turning_circle,regular
2919207937,highway,turning_circle,regular
2919207938,highway,turning_circle,regular
2919207939,highway,turning_circle,regular
2919207940,highway,turning_circle,regular
2919207941,highway,turning_circle,regular
2919207943,highway,turning_circle,regular
2919207984,highway,turning_circle,regular
2919207986,highway,turning_circle,regular
2919214777,highway,turning_circle,regular
2919214783,highway,turning_circle,regular
2919214789,highway,turning_circle,regular
2919214791,highway,turning_circle,regular
2919214793,highway,turning_circle,regular
2919214794,highway,turning_circle,regular
2919222534,highway,turning_circle,regular
2919222542,highway,turning_circle,regular
2919228316,highway,turning_circle,regular
2919228322,highway,turning_circle,regular
2919228327,highway,turning_circle,regular
2919228328,highway,turning_circle,regular
2919232681,highway,turning_circle,regular
2919232689,highway,turning_circle,regular
2919232691,highway,turning_circle,regular
2919232692,highway,turning_circle,regular
2919232696,highway,turning_circle,regular
2919232703,highway,turning_circle,regular
2919232705,highway,turning_circle,regular
2919232709,highway,turning_circle,regular
2920661736,highway,turning_circle,regular
2920661739,highway,turning_circle,regular
2920661745,highway,turning_circle,regular
2920661764,highway,turning_circle,regular
2920661766,highway,turning_circle,regular
2920661768,highway,turning_circle,regular
2922094849,highway,traffic_signals,regular
2922094849,crossing,traffic_signals,regular
2922095931,highway,traffic_signals,regular
2922095931,crossing,traffic_signals,regular
2922112268,highway,traffic_signals,regular
2922112268,crossing,traffic_signals,regular
2923918393,highway,turning_circle,regular
2923918400,highway,turning_circle,regular
2923922802,highway,turning_circle,regular
2923922808,highway,turning_circle,regular
2923923598,highway,turning_circle,regular
2923924102,highway,turning_circle,regular
2923924107,highway,turning_circle,regular
2923924109,highway,turning_circle,regular
2923924111,highway,turning_circle,regular
2923924112,highway,turning_circle,regular
2923924117,highway,turning_circle,regular
2924028030,highway,turning_circle,regular
2924028052,highway,turning_circle,regular
2924028056,highway,turning_circle,regular
2924028058,highway,turning_circle,regular
2924028063,highway,turning_circle,regular
2924029684,highway,turning_circle,regular
2924029693,highway,turning_circle,regular
2924030102,highway,turning_circle,regular
2924030114,highway,turning_circle,regular
2924030121,highway,turning_circle,regular
2924030125,highway,turning_circle,regular
2924030129,highway,turning_circle,regular
2924031002,highway,turning_circle,regular
2924032480,highway,turning_circle,regular
2924032481,highway,turning_circle,regular
2924032482,highway,turning_circle,regular
2924032702,highway,turning_circle,regular
2924034301,highway,turning_circle,regular
2924034303,highway,turning_circle,regular
2924034309,highway,turning_circle,regular
2924034314,highway,turning_circle,regular
2924034315,highway,turning_circle,regular
2924034323,highway,turning_circle,regular
2924035053,highway,turning_circle,regular
2924035054,highway,turning_circle,regular
2924035075,highway,turning_circle,regular
2924035084,highway,turning_circle,regular
2924035086,highway,turning_circle,regular
2924035925,highway,turning_circle,regular
2924036833,highway,turning_circle,regular
2924038540,highway,turning_circle,regular
2924041305,highway,turning_circle,regular
2924041306,highway,turning_circle,regular
2924041308,highway,turning_circle,regular
2924041310,highway,turning_circle,regular
2924041311,highway,turning_circle,regular
2924045238,highway,turning_circle,regular
2924045242,highway,turning_circle,regular
2924045261,highway,turning_circle,regular
2924045276,highway,turning_circle,regular
2924045330,highway,turning_circle,regular
2924045333,highway,turning_circle,regular
2924045337,highway,turning_circle,regular
2924049422,highway,turning_circle,regular
2924049423,highway,turning_circle,regular
2924049435,highway,turning_circle,regular
2924049448,highway,turning_circle,regular
2924049455,highway,turning_circle,regular
2924050696,highway,turning_circle,regular
2924050905,highway,turning_circle,regular
2924050910,highway,turning_circle,regular
2924050927,highway,turning_circle,regular
2924051261,highway,turning_circle,regular
2924051262,highway,turning_circle,regular
2924052649,highway,turning_circle,regular
2924052653,highway,turning_circle,regular
2924052660,highway,turning_circle,regular
2924052664,highway,turning_circle,regular
2924052667,highway,turning_circle,regular
2924052669,highway,turning_circle,regular
2924052674,highway,turning_circle,regular
2924053650,highway,turning_circle,regular
2924053651,highway,turning_circle,regular
2924053652,highway,turning_circle,regular
2924053656,highway,turning_circle,regular
2924053657,highway,turning_circle,regular
2924053662,highway,turning_circle,regular
2942377457,highway,turning_circle,regular
2942377467,highway,turning_circle,regular
2942377470,highway,turning_circle,regular
2942377475,highway,turning_circle,regular
2952725786,highway,turning_circle,regular
2953728907,name,Chik-Fil-A,regular
2953728907,amenity,restaurant,regular
2953730939,name,CVS,regular
2953730939,amenity,pharmacy,regular
2955185067,name,ASSI,regular
2955185067,shop,supermarket,regular
2955185068,name,Hansel and Gretel,regular
2955185068,amenity,cafe,regular
2955185069,name,Mozart Bakery,regular
2955185069,amenity,cafe,regular
2955185070,name,Karaoke (noraebang),regular
2967752533,city,Duluth,addr
2967752533,street,Berkshire Eve Court,addr
2967752533,postcode,30097,addr
2967752533,housenumber,3555,addr
2985339531,name,11,regular
2985339531,tourism,information,regular
2985339531,information,route_marker,regular
2985349251,name,9,regular
2985349251,tourism,information,regular
2985349251,information,route_marker,regular
2985349292,name,8,regular
2985349292,tourism,information,regular
2985349292,information,route_marker,regular
2985349293,tourism,information,regular
2985349293,information,map,regular
2985377919,name,Best Buy,regular
2985377919,shop,electronics,regular
2985377919,unit,A,addr
2985377920,name,Target,regular
2985377920,shop,department_store,regular
2985377921,name,Staples,regular
2985377921,shop,stationery,regular
2986805623,name,"Southeast Corrections, LLC",regular
2997193743,name,B-Tan,regular
2997193743,phone,+1 770 932 8933,regular
2997193743,leisure,sports_centre,regular
2997193743,website,http://b-tan.com/,regular
2997193743,city,Dacula,addr
2997193743,street,Hamilton Mill Parkway,addr
2997193743,postcode,GA 30019,addr
2997193743,bitcoin,yes,payment
2997193743,housenumber,2085,addr
3015114246,name,Park156 Apartments,regular
3015114246,building,apartments,regular
3015114246,city,Lawrenceville,addr
3015114246,street,Bethesda Church Road,addr
3015114246,postcode,30044,addr
3015114246,housenumber,156,addr
3041985943,name,PUBLIX EMPLOYEE FEDERAL CREDIT UNION,regular
3041985943,amenity,bank,regular
3041985943,city,Norcross,addr
3041985943,street,South Peachtree Street,addr
3041985943,postcode,30071,addr
3041985943,opening_hours,Mo-Fr 08:30-17:00,regular
3041985943,housenumber,59,addr
3053094707,highway,traffic_signals,regular
3053094709,highway,traffic_signals,regular
3053094710,highway,traffic_signals,regular
3053094711,highway,traffic_signals,regular
3053094712,highway,traffic_signals,regular
3053094713,highway,traffic_signals,regular
3091941872,name,Gwinnett Soccer Association,regular
3091941872,sport,soccer,regular
3091941872,leisure,sports_centre,regular
3096095854,building,house,regular
3096095854,city,Duluth,addr
3096095854,street,Peachbluff Drive,addr
3096095854,postcode,30097,addr
3096095854,housenumber,2040,addr
3097615740,name,Courtyard Atlanta Gwinnett Mall,regular
3097615740,phone,1-770-476-4666,regular
3097615740,source,http://www.marriott.com/hotels/travel/atlgm-courtyard-atlanta-gwinnett-mall/,regular
3097615740,tourism,hotel,regular
3097615740,website,http://www.marriott.com/hotels/travel/atlgm-courtyard-atlanta-gwinnett-mall/,regular
3097615740,city,Duluth,addr
3097615740,street,Venture Parkway Northwest,addr
3097615740,postcode,30096,addr
3097615740,housenumber,3550,addr
3107015608,name,East Metro Health District Office,regular
3107015608,office,government,regular
3107015608,city,lawrenceville,addr
3107015608,street,Riverside Parkway,addr
3107015608,postcode,30046,addr
3107015608,opening_hours,M-F 8:00-5:00,regular
3107015608,housenumber,2570,addr
3107015610,name,Arium Sweetwater,regular
3107015610,building,apartments,regular
3107015610,city,lawrenceville,addr
3107015610,street,Sweetwater Road Northwest,addr
3107015610,postcode,30044,addr
3107015610,housenumber,3355,addr
3121340792,name,Atlanta Marketing Professionals,regular
3121340792,phone,(404) 946-3093,regular
3121340792,website,http://atlantamarketingprofessionals.com,regular
3121340792,city,Lawrenceville,addr
3121340792,street,Cresthaven Lane NW,addr
3121340792,postcode,Georgia,addr
3121340792,housenumber,1420,addr
3128594601,amenity,bench,regular
3128594610,amenity,bench,regular
3128594611,tourism,viewpoint,regular
3128594612,amenity,bench,regular
3128594614,amenity,bench,regular
3129743037,name,Westover Swimming Pool,regular
3129743037,access,private,regular
3129743037,leisure,swimming_pool,regular
3129767162,source,bing_imagery,regular
3129767162,building,house,regular
3129767162,city,Lawrenceville,addr
3129767162,street,Abinger Lane,addr
3129767162,postcode,30043,addr
3129767162,housenumber,1860,addr
3131486972,highway,stop,regular
3131490648,highway,stop,regular
3131596569,traffic_calming,hump,regular
3131612747,highway,traffic_signals,regular
3131612899,highway,stop,regular
3131612900,traffic_calming,hump,regular
3131620059,highway,stop,regular
3131637589,highway,stop,regular
3131637590,highway,stop,regular
3131659787,highway,traffic_signals,regular
3131659788,highway,traffic_signals,regular
3131659789,highway,traffic_signals,regular
3131659790,highway,traffic_signals,regular
3131659791,highway,traffic_signals,regular
3131687070,highway,stop,regular
3142983512,city,Johns Creek,addr
3142983512,street,Lakefield Place,addr
3142983512,postcode,30097,addr
3142983512,housenumber,11000,addr
3158549672,highway,turning_circle,regular
3158549692,highway,turning_circle,regular
3158549707,highway,turning_circle,regular
3158549710,highway,turning_circle,regular
3185175526,name,Paint Store - PPG Paints,regular
3185175526,shop,paint,regular
3185175526,es,Tienda de Pinturas,name
3185175526,website,http://ppgpaints.com,regular
3185175526,city,Snellville,addr
3185175526,state,GA,addr
3185175526,street,Oak Road Southwest,addr
3185175526,description,PPG Paints offers a wide variety of paints and painting supplies for commercial and residential painters.,regular
3185175526,postcode,30078,addr
3185175526,housenumber,2315 - Suite 100,addr
3187714384,highway,traffic_signals,regular
3187714384,crossing,traffic_signals,regular
3190991827,amenity,toilets,regular
3190991828,amenity,drinking_water,regular
3191019048,man_made,tower,regular
3191019048,type,communication,tower
3219455556,highway,stop,regular
3219455557,highway,stop,regular
3219455558,emergency,fire_hydrant,regular
3219455558,type,pillar,fire_hydrant
3219456962,emergency,fire_hydrant,regular
3219456962,type,pillar,fire_hydrant
3219456962,position,green,fire_hydrant
3219456963,highway,stop,regular
3219456967,highway,stop,regular
3219456971,emergency,fire_hydrant,regular
3219456971,type,pillar,fire_hydrant
3219456971,position,green,fire_hydrant
3219456973,emergency,fire_hydrant,regular
3219456973,type,pillar,fire_hydrant
3219456974,highway,stop,regular
3219456975,emergency,fire_hydrant,regular
3219456975,type,pillar,fire_hydrant
3219456975,position,green,fire_hydrant
3219456979,highway,stop,regular
3219456985,highway,stop,regular
3219456986,emergency,fire_hydrant,regular
3219456986,type,pillar,fire_hydrant
3219456995,emergency,fire_hydrant,regular
3219456995,type,pillar,fire_hydrant
3219456998,highway,stop,regular
3219456999,emergency,fire_hydrant,regular
3219456999,type,pillar,fire_hydrant
3219456999,position,green,fire_hydrant
3219457004,emergency,fire_hydrant,regular
3219457004,type,pillar,fire_hydrant
3219457006,man_made,tower,regular
3219457006,type,communication,tower
3219457014,highway,stop,regular
3219457016,highway,give_way,regular
3219605140,highway,crossing,regular
3219605142,highway,stop,regular
3219605144,highway,crossing,regular
3219605145,highway,crossing,regular
3219605146,highway,stop,regular
3219605147,highway,crossing,regular
3219605148,highway,stop,regular
3219605151,highway,crossing,regular
3226756166,highway,turning_circle,regular
3226756170,highway,turning_circle,regular
3226766470,highway,traffic_signals,regular
3226766472,highway,traffic_signals,regular
3277708141,name,Brookwood Presbyterian Church,regular
3277708141,phone,770-972-4827,regular
3277708141,amenity,place_of_worship,regular
3277708141,website,http://brookwoodpca.org/,regular
3277708141,religion,christian,regular
3277708141,city,Snellville,addr
3277708141,street,Oak Road,addr
3277708141,denomination,presbyterian,regular
3277708141,postcode,30078,addr
3277708141,housenumber,1551,addr
3287532873,name,Holy Cross Catholic Church,regular
3287532873,phone,770-939-3501,regular
3287532873,amenity,place_of_worship,regular
3287532873,website,http://holycrossatlanta.org/,regular
3287532873,religion,christian,regular
3287532873,city,Atlanta,addr
3287532873,street,Hathaway Court,addr
3287532873,denomination,roman_catholic,regular
3287532873,postcode,30341,addr
3287532873,housenumber,3175,addr
3299301861,highway,turning_circle,regular
3309612113,highway,turning_circle,regular
3309612117,highway,turning_circle,regular
3309612128,highway,turning_circle,regular
3309612133,highway,turning_circle,regular
3309802421,highway,turning_circle,regular
3309802424,highway,turning_circle,regular
3309802426,highway,turning_circle,regular
3309802428,highway,turning_circle,regular
3309802439,highway,turning_circle,regular
3309825204,highway,turning_circle,regular
3309866296,highway,turning_circle,regular
3309866304,highway,turning_circle,regular
3309866307,highway,turning_circle,regular
3309866311,highway,turning_circle,regular
3310314697,amenity,fountain,regular
3317106777,highway,turning_circle,regular
3317106788,highway,turning_circle,regular
3317106803,highway,turning_circle,regular
3317578938,landuse,residential,regular
3317578938,city,Tucker,addr
3317578938,state,Georgia,addr
3317578938,street,Bellecliff Run,addr
3317578938,postcode,30084,addr
3317578938,housenumber,6200,addr
3321964213,highway,turning_circle,regular
3321964222,highway,turning_circle,regular
3321964234,highway,turning_circle,regular
3321964241,highway,turning_circle,regular
3321985454,highway,turning_circle,regular
3321985455,highway,turning_circle,regular
3321985456,highway,turning_circle,regular
3321985457,highway,turning_circle,regular
3321985459,highway,turning_circle,regular
3321987965,highway,turning_circle,regular
3321987966,highway,turning_circle,regular
3321987974,highway,turning_circle,regular
3321987978,highway,turning_circle,regular
3322029539,highway,turning_circle,regular
3322029542,highway,turning_circle,regular
3322029544,highway,turning_circle,regular
3322029546,highway,turning_circle,regular
3322029551,highway,turning_circle,regular
3322038674,highway,turning_circle,regular
3322038678,highway,turning_circle,regular
3322038687,highway,turning_circle,regular
3322038691,highway,turning_circle,regular
3322038693,highway,turning_circle,regular
3322057270,highway,turning_circle,regular
3322057271,highway,turning_circle,regular
3322057286,highway,turning_circle,regular
3322057289,highway,turning_circle,regular
3322057290,highway,turning_circle,regular
3322059312,highway,turning_circle,regular
3322059326,highway,turning_circle,regular
3322083511,highway,turning_circle,regular
3322091861,highway,turning_circle,regular
3322091863,highway,turning_circle,regular
3322091877,highway,turning_circle,regular
3322092463,highway,turning_circle,regular
3322092479,highway,turning_circle,regular
3322092490,highway,turning_circle,regular
3322094804,highway,turning_circle,regular
3322094806,highway,turning_circle,regular
3322094807,highway,turning_circle,regular
3322094828,highway,turning_circle,regular
3322096493,highway,turning_circle,regular
3322097104,highway,mini_roundabout,regular
3322097125,highway,turning_circle,regular
3334236727,highway,turning_circle,regular
3334248822,highway,turning_circle,regular
3334248835,highway,turning_circle,regular
3334279880,highway,turning_circle,regular
3334279890,highway,turning_circle,regular
3334299183,city,Snellville,addr
3334299183,state,GA,addr
3334299183,street,Grassmeade Way,addr
3334299183,postcode,30078,addr
3334299183,housenumber,992,addr
3334301393,city,Snellville,addr
3334301393,state,GA,addr
3334301393,street,Grassmeade Way,addr
3334301393,postcode,30078,addr
3334301393,housenumber,1182,addr
3334333454,city,Snellville,addr
3334333454,state,GA,addr
3334333454,street,Grassmeade Way,addr
3334333454,postcode,30078,addr
3334333454,housenumber,982,addr
3334333459,city,Snellville,addr
3334333459,state,GA,addr
3334333459,street,Grassmeade Way,addr
3334333459,postcode,30078,addr
3334333459,housenumber,922,addr
3334333460,city,Snellville,addr
3334333460,state,GA,addr
3334333460,street,Grassmeade Way,addr
3334333460,postcode,30078,addr
3334333460,housenumber,1013,addr
3334333463,city,Snellville,addr
3334333463,state,GA,addr
3334333463,street,Grassmeade Way,addr
